Acc x axis,Acc y axis,Acc z axis,Gyr x axis,Gyr y axis,Gyr z axis,Label
-2.410170555,-2.888436079,-0.18843478,-1.903247356,0.811510563,0.169968247,2
-1.273579836,-2.831008196,3.506083488,-0.819604337,0.995986462,-0.118351653,2
0.568893611,-1.72073853,0.950548768,-0.202495873,0.480431378,0.276255667,2
-1.831107497,-5.487041473,-1.987837434,-2.064511061,-0.378419876,1.065470338,2
-10.73480034,-8.245965958,2.438884497,-1.524522066,-0.173175201,-0.378572583,2
-17.3940258,-2.311765671,4.936991215,0.025961008,0.079715565,-0.918561578,2
-12.17049408,-5.367400169,1.721037745,-0.388346136,0.051616594,0.453401387,2
-14.31207085,-5.654539108,4.403391838,-0.465312898,-0.114533864,-0.146450624,2
-10.93101215,-0.462113887,4.980062008,-0.025350161,0.123696573,-0.178214684,2
-12.81655598,-1.684846282,1.752144337,-0.809830725,0.137135208,-0.429883748,2
-13.86221981,-2.730509758,3.611367464,-0.983311355,0.388804287,-0.542279661,2
-13.33819199,-2.201695919,3.180659533,-0.746302664,0.693006217,-0.134233683,2
-13.36211967,-3.792922974,2.218744755,-1.006523609,0.740652323,-0.363912255,2
-14.13500118,-2.948256493,2.029711723,-0.868472099,0.746760786,-0.699878275,2
-9.449854851,-2.909971476,0.905085146,-0.428662062,0.014965758,-0.399341404,2
-9.119645119,-2.651546478,-0.135792688,-0.218377888,-0.074217945,0.097888276,2
-4.841278553,-1.605883121,2.659024239,0.349710047,-0.226929754,0.789367378,2
0.164506555,-0.347258389,0.18005991,0.630699813,-0.562895775,1.197413325,2
1.908874273,-1.830808401,1.220937729,-0.104760304,-1.087002754,1.683647752,2
-0.168095797,-4.869693279,2.625524759,-0.421331882,-0.856102407,1.501615286,2
-9.976275444,-2.464906454,4.365106583,-0.392011225,0.266634822,0.035581853,2
-16.25504303,-7.884649754,1.500898004,-1.270409584,0.03451287,-0.13912046,2
-16.14975739,-0.844965518,5.312664509,-0.387124449,-0.202495873,1.320804477,2
-10.87837029,-5.31715107,6.494719028,-0.908788025,-0.840220392,1.463742733,2
-13.39322662,-3.240180969,6.387042046,-0.392011225,-0.714385867,0.610999942,2
-9.330213547,-0.002691926,0.986441135,-0.241284668,-0.016492875,-0.110105217,2
-10.33519936,0.026021946,2.254637241,-0.236397892,-0.005497625,-0.008704574,2
-9.825528145,-0.407078952,2.187638044,-0.067804046,-0.050700322,0.163554356,2
-9.14596653,-1.735095501,1.182652593,-0.189973503,-0.116671823,0.360247165,2
-8.437690735,-1.318744421,3.467798233,-0.475850016,-0.342685312,0.626576602,2
-13.10848045,-1.359422326,3.094517946,0.104454882,-0.513722539,0.789061964,2
-13.67079353,-1.357029557,3.821935892,0.09101624,-0.312142938,0.774401605,2
-9.509675026,-0.763609529,3.762115479,0.257166684,-0.497840524,0.738972485,2
-10.18684387,0.238983154,3.18544507,-0.255944997,-0.702016234,0.638793528,2
-9.789635658,-0.124725878,4.544568539,-0.511279166,-0.453859508,0.504407108,2
-8.193622589,-1.22542429,4.056432724,-0.320694804,-0.640931487,0.636350155,2
-8.643473625,-0.90478605,3.580260992,-0.478293389,-1.059972763,0.701099932,2
-9.251250267,0.456730008,4.427320004,-0.440420866,-0.939024925,0.848924994,2
-8.234300613,0.521336257,3.824328899,-0.110563353,-0.655591846,0.621689796,2
-8.018946648,0.655334294,4.386641979,-0.172869772,-0.457524598,0.339478374,2
-8.571688652,0.966401219,4.556532383,-0.189973503,-0.473406613,0.180658072,2
-7.600203037,0.770189762,4.420141697,-0.287709057,-0.459968001,0.272285163,2
-6.717251301,0.739083111,4.709673405,-0.19486028,-0.378114462,0.205091968,2
-6.224329948,0.839581668,4.506283283,-0.023823043,-0.165539607,0.089030989,2
-7.174280643,1.270289779,4.97527647,-0.000610847,0.103233188,-0.123543859,2
-8.676973343,2.091027975,5.539982796,-0.036039989,0.20341213,-0.290915996,2
-8.569295883,1.854138494,5.128417015,0.077577598,0.561368644,-0.1797418,2
-9.392427444,2.234597206,5.494519234,0.108119965,0.574807286,-0.31046313,2
-11.0626173,1.830210209,6.394220352,0.064138964,0.57358557,-0.399646819,2
-18.82493401,-2.852543592,3.149552822,-0.359789044,0.821589589,-0.298246175,2
-13.16112232,-2.000698805,3.84107852,0.040926766,0.690868258,-0.084449634,2
-4.958526611,-0.007477571,2.644667149,-0.122780301,-0.003054236,-0.001374406,2
-8.24147892,-1.443171144,0.72323066,-0.709193647,0.07513421,-0.370326161,2
-7.56670332,-2.017448664,1.917249203,-0.445307642,0.419652075,-0.315349907,2
-11.02672482,-0.596111953,2.809772015,-0.133775547,0.682316363,-0.350779027,2
-6.851249218,-1.050748229,2.228316069,0.324359894,1.036607742,-0.342227191,2
-7.348956585,-0.423828721,1.204187989,0.257166684,0.795933962,-0.603669822,2
-9.174679756,0.176769778,0.649053156,-0.03115321,0.673764527,-0.711178899,2
-9.356534958,0.356231481,1.73060894,0.073912516,0.78249532,-0.806471109,2
-9.753743172,-0.770788014,1.242473125,0.225402638,0.732405841,-0.815022945,2
-9.827920914,-2.278266191,0.713659346,-0.242506355,0.610236406,-0.636655569,2
-10.08634567,-1.938485503,0.302093863,-0.40010494,0.429425627,-0.601226389,2
-10.57448101,-1.763809443,1.3310076,-0.461189687,0.187530115,-0.397203416,2
-10.72522926,-1.268495083,2.953341246,-0.21074231,0.102011494,-0.19562383,2
-11.07936668,-0.038584266,2.446063042,0.037261683,0.188751802,-0.116213694,2
-9.701101303,0.198305175,2.541775942,0.341463625,0.134997249,-0.144312665,2
-9.882955551,-1.622632861,0.775872767,0.406213433,-0.029931515,-0.125987247,2
-10.19402313,-4.068097591,-0.477966309,-0.137440637,-0.05803049,0.124460131,2
-10.96929741,-2.883650303,1.393221021,-0.508835793,-0.301147699,0.228304163,2
-11.96949673,-3.941277981,2.970091105,-0.171648085,-0.144770801,0.362690568,2
-10.71087265,-5.510969639,2.077568293,-0.296260923,-0.188751802,0.421331882,2
-10.87597752,-4.127918243,2.891128063,-0.306034476,-0.446529359,0.505628824,2
-10.11745262,-1.744666815,1.92203474,-0.186308414,-0.694686055,0.842816532,2
-9.847063065,-0.438185632,2.757129908,-0.122780301,-0.617719293,0.888019204,2
-9.047860146,-0.344865561,2.632703066,0.235176191,-0.372005969,0.703543305,2
-9.136395454,-0.871286571,1.658824325,-0.189973503,-0.486845255,0.561826766,2
-9.284749985,-1.045962572,1.687538147,-0.604127944,-0.589620292,0.594812512,2
-8.284550667,-1.120140076,2.182852507,-0.583359122,-0.546708286,0.740194142,2
-7.071389198,-1.024427176,2.008176327,-0.585802495,-0.47096324,0.745080948,2
-6.91106987,-0.548255503,2.307279348,-0.551595092,-0.494175434,0.54594475,2
-7.066603661,-0.103190474,3.209373474,-0.448972732,-0.462411374,0.310157686,2
-7.597810268,0.523729086,3.293122053,-0.323138207,-0.496618807,0.111021489,2
-7.571488857,0.978365362,3.599403381,-0.544264913,-0.265718549,-0.146756053,2
-8.753543854,0.870688319,4.487140656,-0.318251431,-0.133775547,-0.298246175,2
-10.2969141,0.69361949,4.939383984,-0.152100965,-0.097124711,-0.172411636,2
-9.837491989,0.420837671,5.949155331,0.32924667,0.081242688,-0.035581853,2
-10.54816055,-0.562612414,2.996412039,0.247393146,0.393996477,-0.016034741,2
-14.71167183,-3.656532049,4.116253376,-0.320694804,0.551595092,-0.325123459,2
-10.09591675,-2.460120678,2.771486759,0.170426384,0.491732031,-0.19562383,2
-7.765307903,-0.775573611,1.424327731,0.015271181,0.318251431,-0.463174939,2
-9.665208817,-0.270688057,1.2352947,-0.275492102,0.425760537,-0.251821786,2
-8.624331474,-1.696810365,1.728216171,-0.19486028,0.674986243,-0.408198684,2
-7.89930582,-2.175374985,1.771286964,0.108119965,0.7751652,-0.626882017,2
-8.196015358,-1.462313771,1.496112347,0.291374147,0.514944255,-0.480278671,2
-7.698308468,-0.734895647,1.804786444,0.558925271,0.512500823,-0.364217669,2
-7.937591076,0.227019042,0.498305321,0.665212691,0.631005228,-0.512042701,2
-9.241679192,0.504586458,0.895513892,0.315808028,0.728740752,-0.532811522,2
-9.454640388,-0.555433929,1.424327731,0.227846026,0.764169931,-0.600004733,2
-9.368498802,-1.589133382,0.512662232,0.064138964,0.503948987,-0.509599328,2
-9.445069313,-2.003091574,0.976869822,-0.413543582,0.264496863,-0.156529605,2
-10.54576778,-1.864308,1.086939692,-0.369562596,0.19486028,-0.117435388,2
-10.79462147,-0.605683208,2.108675003,-0.270605326,0.185086712,-0.019699825,2
-11.12961674,-0.115154587,1.094118118,0.231511116,0.198525354,-0.111326911,2
-12.75195026,-2.055733681,0.88354975,-0.1435491,0.110563353,-0.171189949,2
-13.17308712,-2.03898406,0.543768942,-0.066582352,0.08490777,-0.182185188,2
-13.12523079,-2.172981977,0.084346995,-0.312142938,-0.111785047,0.003512372,2
-13.0773735,-4.395914078,0.7399804,-0.591911018,-0.312142938,0.219752297,2
-11.06022453,-5.130510807,2.213959217,-0.346350402,-0.440420866,0.312601089,2
-8.880363464,-3.965206146,2.472383976,0.077577598,-0.535713017,0.461647809,2
-8.83968544,-2.797508717,1.386042476,-0.040926766,-0.649483323,0.654675543,2
-9.789635658,-2.058126688,2.292922258,-0.05803049,-0.550373375,0.737750769,2
-10.35194874,-0.919143021,2.735594511,0.343906999,-0.634823024,0.615581334,2
-9.732208252,0.521336257,2.515454769,0.163096219,-0.549151659,0.512959003,2
-8.246265411,0.521336257,2.154138565,-0.020157959,-0.455081195,0.526397645,2
-7.597810268,-0.335294276,1.816750646,-0.148435891,-0.616497576,0.594812512,2
-6.566503525,-0.902393222,1.127617717,-0.148435891,-0.684912503,0.566713572,2
-6.202794552,-1.00049901,1.572682738,-0.442864269,-0.777761281,0.468977988,2
-7.509275436,-0.466899514,3.113660574,-0.409878522,-0.658035219,0.390789539,2
-7.887341499,-1.060319543,2.474776745,-0.368340909,-0.440420866,0.126903519,2
-8.219944,-0.435792834,4.824528694,-0.761726558,-0.259610087,-0.27869907,2
-9.29432106,0.691226661,5.047060966,-0.497840524,-0.08490777,-0.284807533,2
-9.624530792,-0.222831607,5.078167915,0.028709821,0.098346412,-0.111326911,2
-10.55773163,-0.773180842,4.46321249,0.15943113,0.235176191,0.162332654,2
-13.28554916,-2.69461751,2.187638044,0.610236406,0.682316363,-0.27869907,2
-9.933204651,-3.967599154,1.151545882,0.167982996,0.629783511,-0.35322243,2
-8.495118141,-2.316551447,1.744965911,0.083686076,0.335355133,-0.330010235,2
-9.665208817,-0.754038215,0.850050271,0.180199936,0.448972732,-0.308019727,2
-9.000003815,-0.612861693,1.515254974,0.187530115,0.533269644,-0.499825776,2
-8.947361946,-1.148854017,1.668395638,0.413543582,0.690868258,-0.574349165,2
-8.152944565,-1.014855862,0.821336389,0.523496091,0.634670317,-0.510821044,2
-8.459226608,-0.687039196,0.694516778,0.49906221,0.610236406,-0.504712522,2
-7.626523972,-0.33050862,0.541376114,0.372005969,0.627340138,-0.48760882,2
-9.327820778,-0.119940236,0.991226792,0.268161952,0.567477107,-0.460731536,2
-9.488140106,-1.502991676,0.247058943,-0.039705072,0.530826271,-0.492495596,2
-9.131608963,-2.531905413,1.134796143,-0.276713818,0.419652075,-0.465618312,2
-10.47876835,-2.161017895,1.180259824,-0.29015246,0.155766055,-0.251821786,2
-10.95493984,-0.976570725,2.391027927,-0.124001995,0.113006741,-0.113770299,2
-11.40957642,-0.311366051,1.237687469,0.121558607,0.141105711,-0.112548605,2
-12.7567358,-1.581954837,1.285543919,0.018936265,-0.108119965,-0.155307919,2
-12.69691563,-3.902992725,0.144167557,0.043370154,-0.166761309,0.0193944,2
-11.95992565,-3.630211115,-0.305683106,-0.315808028,-0.148435891,0.321152955,2
-11.83310604,-2.515155792,2.388635159,-0.153322667,-0.309699565,0.267398387,2
-10.95972633,-4.907978535,1.785643935,0.224180937,-0.353680551,0.558161676,2
-9.42353344,-4.369593143,3.159124136,-0.220515862,-0.513722539,0.709651828,2
-8.617152214,-2.247159481,1.575075507,-0.182643324,-0.618941009,0.731642306,2
-9.399605751,-0.797109067,2.812164783,0.23884128,-0.517387629,0.641236901,2
-9.540781975,0.722333312,1.984248161,0.705528557,-0.451416135,0.534949481,2
-8.552546501,0.499800831,1.199402332,-0.08490777,-0.508835793,0.594812512,2
-8.389834404,-0.981356382,1.644467354,-0.63711369,-0.543043196,0.589925766,2
-7.518846989,-1.524527073,1.247258782,-0.444085956,-0.658035219,0.635128438,2
-7.5954175,-1.323530078,0.823729217,-0.53815645,-0.693464339,0.670557559,2
-7.109674454,-0.517148793,2.166102648,-0.634670317,-0.57251662,0.638793528,2
-7.13120985,0.540478826,2.950948477,-0.419652075,-0.445307642,0.365133941,2
-7.710272789,0.380159706,3.230908871,-0.50272727,-0.358567327,0.036498122,2
-8.198408127,0.064307109,3.728615999,-0.670099437,-0.145992488,-0.180963501,2
-8.351549149,0.301196545,4.86281395,-0.426982224,0.049478628,-0.28236416,2
-8.796614647,0.351445824,6.585646152,0.180199936,0.188751802,-0.248156697,2
-11.34975624,-1.971984982,4.520640373,0.229067728,0.243728057,0.031611346,2
-16.65225029,-3.445963621,2.398206472,-0.156987742,0.656660795,-0.277477354,2
-11.74696445,-3.055933714,5.729015827,0.29748261,0.6762079,-0.641542315,2
-7.872984886,-0.739681304,0.397806764,1.214975238,-0.244949758,0.007177455,2
-8.143373489,-0.751645386,-0.121435747,-0.389109701,0.04214846,-0.060015742,2
-8.464012146,-1.498206019,2.955734253,-0.253501624,0.39643988,-0.322680056,2
-8.263014793,-1.620239973,2.469991207,0.529604554,0.755618036,-0.750273168,2
-8.727222443,-0.275473714,1.737787485,1.108687758,0.655439138,-0.844343603,2
-8.387441635,0.605085015,0.720837831,1.221083641,0.668877721,-0.623216927,2
-7.935198307,1.342074394,0.656231582,0.833806515,0.748287916,-0.740499616,2
-9.083752632,-0.218045965,0.732801914,0.513722539,0.64077878,-0.828461587,2
-9.851848602,-1.893021822,0.218345061,-0.060473878,0.461189687,-0.596339643,2
-9.531210899,-3.010469913,1.228116274,-0.363454133,0.19486028,-0.414307147,2
-9.894919395,-2.467299223,1.252044439,-0.299926013,0.097124711,-0.190737054,2
-9.926026344,-1.196710467,2.039283037,-0.121558607,0.156987742,-0.096666582,2
-10.18205833,0.131306142,2.824128866,0.174091473,0.22662434,-0.090558104,2
-11.33300591,-0.404686123,1.680359721,0.291374147,0.05803049,-0.07711947,2
-13.14198017,-2.395514488,1.161117196,0.097124711,-0.187530115,-0.125987247,2
-14.771492,-3.2880373,-0.085543409,-0.326803297,-0.22295925,0.002290677,2
-12.58205986,-2.797508717,1.402792215,-0.40377003,-0.149657577,0.222195685,2
-11.7780714,-4.496412754,2.64227438,-0.240062967,-0.251058221,0.266176701,2
-10.94058323,-3.991527319,3.613760471,-0.29381752,-0.430647314,0.479973227,2
-8.758329391,-3.266501904,1.419542074,-0.152100965,-0.662921965,0.807387352,2
-8.842078209,-1.617847204,1.65164578,-0.229067728,-0.490510345,0.813495815,2
-8.210372925,-0.804287493,1.931606054,-0.060473878,-0.516165912,0.7548545,2
-9.413962364,0.401695102,2.103889227,-0.20707722,-0.699572802,0.515402377,2
-9.212965012,-0.344865561,2.216351986,-0.595576048,-0.523496091,0.603364408,2
-7.234101295,-1.706381679,2.479562521,-0.455081195,-0.402548343,0.64856708,2
-5.55194664,-2.005484581,1.086939692,-0.373227686,-0.596950471,0.399341404,2
-6.757929325,-0.854536772,2.479562521,-0.631005228,-0.733780265,0.34436515,2
-7.380063057,-0.672682285,3.472583771,-0.317029715,-0.560146928,0.357803792,2
-7.537989616,-0.395114839,3.202194929,-0.260831773,-0.315808028,0.096361153,2
-8.325227737,0.238983154,3.876971006,-0.362232417,-0.215629086,-0.218836024,2
-8.767900467,0.674476862,5.650052547,-0.036039989,-0.011606098,-0.275033981,2
-10.48833942,-1.792523265,5.611767292,0.671321154,0.230289415,-0.154086217,2
-13.96750355,0.13369897,3.070589542,0.09101624,0.387888014,-0.117435388,2
-14.187644,-3.39810729,0.474377096,0.411100209,1.162442327,-0.924975455,2
-5.384449005,-2.232802629,2.974876642,0.439199179,0.50272727,-0.507155955,2
-8.243872643,-2.225624084,0.168095797,0.131332159,0.227846026,-0.545028448,2
-10.99083233,-2.101197481,0.144167557,-0.005497625,0.323138207,-0.549915254,2
-11.26122189,-0.981356382,1.572682738,0.043370154,0.629783511,-0.582901001,2
-7.504489899,-0.232402906,1.175474167,0.323138207,0.705528557,-0.45217967,2
-6.315257072,-1.562812328,0.838086128,0.133775547,0.543043196,-0.591452837,2
-8.533403397,-0.598504782,0.347557485,-0.004275931,0.478293389,-0.760046721,2
-8.294121742,-0.651146889,0.943370342,-0.115450129,0.494175434,-0.618330121,2
-8.145766258,-1.519741535,1.541576028,-0.156987742,0.459968001,-0.597561359,2
-9.069396019,-1.981556296,0.177667081,-0.29381752,0.340241909,-0.45950985,2
-8.94018364,-1.926521301,0.421734989,-0.495397121,0.204633832,-0.226166204,2
-8.851649284,-1.565205097,0.859621525,-0.527161181,0.147214189,-0.24326992,2
-11.06740284,-0.976570725,1.046261668,-0.392774791,0.060473878,-0.297024488,2
-12.55334568,0.040378883,1.252044439,-0.220515862,-0.07513421,-0.097888276,2
-13.60379505,0.313160658,1.077368379,-0.22295925,-0.183865026,0.02183779,2
-14.17328644,-1.67288208,1.376471281,-0.299926013,-0.295039237,0.014507622,2
-13.80718517,-2.96739912,-1.092921734,-0.736070931,-0.277935505,-0.152864531,2
-12.31884956,-3.065505028,-0.382253408,-0.953532577,-0.42820394,0.002290677,2
-11.23968601,-5.97039175,0.780658364,-0.84968853,-0.620162666,0.245407879,2
-10.29930687,-7.408477783,1.44347024,-1.227192163,-0.893822253,0.878245652,2
-7.016354084,-4.884049892,0.278165638,-1.470462084,-1.05752933,1.546512604,2
-7.829914093,-2.029412746,2.520240545,-0.949867487,-1.041647315,1.178782463,2
-8.73200798,0.416052043,1.237687469,-0.687203169,-0.57618165,0.632685065,2
-9.500103951,-0.230010077,1.744965911,-0.745844483,-0.312142938,0.385902762,2
-8.928219795,-1.438385487,0.46719861,-0.71163708,-0.39643988,0.633906722,2
-7.762914658,-2.366800785,-0.406181633,-1.050046444,-0.594507098,0.763406336,2
-6.815357208,-1.311565876,1.677966833,-1.33103621,-0.60794574,0.814717531,2
-5.932405472,-0.526720107,1.649253011,-1.146560311,-0.666587055,0.869693756,2
-6.767500877,-0.232402906,1.132403374,-1.150225401,-0.53815645,0.730420589,2
-7.138388157,0.095413804,2.027318954,-1.078145385,-0.384222925,0.649788797,2
-7.090531826,-0.335294276,1.943570137,-1.015838981,-0.216850773,0.530062735,2
-7.061817646,-0.792323411,2.319243431,-0.875344098,-0.177756548,0.416445106,2
-8.78225708,0.088235334,2.807379246,-0.742179394,-0.126445383,0.124460131,2
-11.11525917,0.841974497,3.860221148,-0.585802495,-0.05803049,0.052380152,2
-11.50289631,0.219840586,2.991626501,-0.514944255,0.072690822,0.267398387,2
-10.92861938,-1.340279818,4.042075634,-0.618788302,0.076355904,0.332148194,2
-18.31287003,-4.216452599,-2.734398127,-1.364021897,-0.341463625,-0.161416382,2
-9.023932457,-2.070090771,1.500898004,0.051922016,0.574807286,-0.73194772,2
-6.544968128,-0.08165507,-0.174077854,-0.95597595,-0.236397892,-0.516929507,2
-11.18465137,-3.419642687,0.988833964,-1.045159698,0.097124711,-0.397203416,2
-9.301499367,-3.500998735,-2.12183547,-0.859462082,0.39643988,-0.437519342,2
-8.952147484,-1.711167336,-0.865603566,-1.458245158,-0.307256162,-0.205397397,2
-7.959126472,-1.579562068,1.876571178,-1.869956136,-0.452637821,-0.06123744,2
-7.48774004,-1.055533886,2.498705149,-1.669598222,-0.39643988,-0.058794048,2
-9.416355133,-0.828215718,1.082154036,-1.234522343,-0.249836534,-0.127208948,2
-9.409176826,-1.12971139,0.491126835,-1.164885759,-0.242506355,0.005955761,2
-9.760921478,-1.266102314,1.098903775,-1.235743999,-0.284043968,-0.039246935,2
-10.32562828,-1.555633783,0.574875653,-1.101357579,-0.220515862,-0.078341164,2
-10.69172955,-0.526720107,1.055832982,-0.87778753,-0.376892745,0.112243183,2
-11.87378407,0.865902722,0.316450804,-0.639557064,-0.367119193,0.398119688,2
-10.13898754,0.700797915,0.62751776,-0.478293389,-0.264496863,0.432327151,2
-11.07936668,-0.098404832,-0.549750984,-0.798377395,-0.385444611,0.23441264,2
-12.18485069,-0.919143021,-0.951745212,-1.02316916,-0.341463625,0.279615343,2
-13.31665611,-4.584947109,0.730409086,-1.437476277,-0.494175434,0.666892469,2
-11.17268753,-6.26231575,1.342971683,-1.307824016,-0.617719293,1.261857748,2
-9.418747902,-6.018248081,2.709273338,-1.884616494,-0.792421579,1.463437319,2
-9.258428574,-3.603889942,2.371885538,-1.551093936,-0.518609345,1.292400122,2
-10.60080242,-1.452742457,1.658824325,-1.252847672,-0.497840524,0.675444365,2
-10.4476614,0.102592275,2.058425665,-1.507112861,-0.412321895,0.603364408,2
-8.602795601,0.231804699,2.474776745,-1.659824729,-0.383001238,0.868472099,2
-8.425726891,-1.005284667,2.067996979,-1.351804972,-0.242506355,0.89290601,2
-7.389634609,-1.780559182,0.488734037,-1.136786699,-0.111785047,0.940552056,2
-5.499304771,-1.526919961,0.852443039,-1.718466043,-0.425760537,0.951547325,2
-7.186244488,0.078664042,2.620738983,-1.885838151,-0.648261666,0.598477602,2
-7.70788002,0.863509893,3.661616802,-1.557202339,-0.264496863,0.504407108,2
-8.303692818,0.774975419,2.498705149,-1.068371892,0.010384403,0.239299417,2
-9.945169449,1.296610713,0.847657442,-0.780051947,0.183865026,0.062153708,2
-10.44526863,0.892223716,1.31425786,-0.926655293,0.331690073,0.300384134,2
-9.325428009,-1.084247708,2.845664263,-1.294385314,0.334133446,0.561826766,2
-10.99561787,-3.723531246,0.424127817,-1.8614043,0.313364655,0.34070006,2
-16.41057587,-7.154839039,2.728415966,-1.918823957,0.25472331,-0.665976226,2
-11.2755785,-1.634596944,-2.066800594,-1.764890432,1.002400398,-1.172979474,2
-5.925227165,-4.072883129,1.048654556,-1.61340034,-0.000610847,-0.80280602,2
-13.55593872,-2.914757013,1.419542074,-1.599961638,-0.277935505,-0.222501114,2
-10.02413273,-0.61764735,-0.583250523,-0.938872218,0.372005969,0.326039732,2
-9.354142189,-1.23978126,-1.088136077,-0.831363142,-0.003054236,-0.052685577,2
-8.260622025,-1.835594058,0.804586589,-1.116017938,-0.045813546,-0.268925518,2
-9.047860146,-2.613261461,0.455234498,-0.940093935,0.073912516,-0.3813214,2
-8.904291153,-2.259123564,0.713659346,-0.77883023,0.163096219,-0.356887519,2
-9.768099785,-1.357029557,0.04127619,-0.64077878,0.022601349,-0.315349907,2
-8.83968544,-1.924128532,0.256630242,-0.670099437,0.017714571,-0.209062472,2
-8.799007416,-2.766402006,3.853042603,0.116519116,-0.032374904,0.105065726,2
-8.777471542,-2.874078989,3.93679142,0.194707558,-0.026266431,0.136829793,2
-9.263215065,-2.496013165,3.778865099,0.316877007,-0.111785047,0.164928764,2
-9.153144836,-2.084447622,3.735794306,0.241131961,-0.303591102,0.431258172,2
-8.535796165,-3.029612541,4.068396568,0.310768545,-0.406213433,0.384833783,2
-9.107681274,-2.180160522,3.022733212,0.183712319,-0.273048729,0.234565347,2
-8.727222443,-1.967199326,3.716651678,0.000458135,-0.473406613,0.504559815,2
-8.595617294,-2.268694878,4.312464714,0.050547611,-0.439199179,0.327414125,2
-8.918647766,-1.916949987,4.022933006,0.150726557,-0.154544353,0.158820286,2
-8.509475708,-1.687239051,3.874577999,0.10185878,0.051922016,0.226013482,2
-8.775078773,-1.916949987,4.226323128,0.176382139,0.20341213,0.229678571,2
-8.837292671,-1.708774447,4.044468403,0.242353648,0.219294161,0.438588321,2
-8.863613129,-2.354836702,4.11386013,0.293664813,0.134997249,0.586413383,2
-9.311071396,-2.206481695,4.092324734,0.329093963,0.050700322,0.698809266,2
-9.052646637,-1.904985905,4.147359848,-0.017867282,-0.055587102,0.775776029,2
-8.196015358,-0.943071246,5.23130846,-0.238993987,-0.236397892,0.822200418,2
-10.61276627,-0.203689024,3.943969965,-0.043522868,-0.15943113,0.840525806,2
-9.282357216,0.308375031,6.712465763,0.087198444,0.193638578,0.437366635,2
-10.33998489,1.126720309,4.953741074,0.458593577,0.105676576,0.072079979,2
-9.753743172,1.787139416,3.719044685,-0.03130592,0.242506355,0.186919257,2
-9.181859016,1.023828983,5.693123341,0.214254677,-0.007941014,0.701252639,2
-6.899106026,0.349052995,3.384049416,0.11163234,-0.144770801,0.680483818,2
-7.320242882,0.729511797,4.549354076,0.050547611,-0.124001995,0.337187678,2
-7.973483086,1.775175333,3.809971809,0.160500124,0.050700322,0.18569757,2
-8.179265976,1.296610713,3.826721668,0.243575349,-0.037261683,0.237008736,2
-5.685945034,1.002293587,3.553939819,0.110410646,-0.018936265,-0.117282674,2
-7.277172089,1.117149115,4.125824451,0.177603841,0.005497625,-0.085518613,2
-8.562117577,1.306182027,3.407977581,0.186155707,-0.048256934,0.21257484,2
-7.650452137,1.58853519,5.042275429,-0.148588598,0.097124711,0.015882028,2
-9.595816612,2.117348909,5.860620975,0.061542861,0.298704296,-0.428814769,2
-13.01037502,3.880859137,6.119045734,0.078646585,0.519831002,-0.669488609,2
-18.59522247,-1.744666815,5.499304771,0.380405128,0.266940266,-0.295650065,2
-13.72104359,-2.108375788,0.314057976,-0.229220435,1.047603011,-0.081853531,2
-8.636295319,2.071885347,12.34277725,-1.341115117,0.444085956,-0.493564576,2
-13.96271801,-0.445364118,4.66899538,0.266787529,0.1435491,-0.759894013,2
-14.73320675,-0.576969385,1.225723386,-0.019088976,0.308477879,0.37872529,2
-8.918647766,-0.77796644,0.634696186,0.077424891,1.085475564,1.848423839,2
-2.632703066,-4.742873669,0.055633128,0.044439137,0.60168457,0.896723747,2
-2.965305567,-2.503191471,-0.657428026,-1.058903694,0.613901496,-0.41415444,2
-6.315257072,0.614656329,3.123231649,-1.220167398,0.525939465,-0.813648522,2
-7.734200954,1.30139637,2.950948477,-0.215781793,0.137440637,-0.335965991,2
-9.14596653,1.830210209,2.101496458,0.045660831,0.056808796,0.283433139,2
-8.088338852,-0.471685171,1.450648785,0.214254677,0.020157959,0.724464834,2
-6.722036839,-0.677467883,-0.726819873,-0.393080205,0.004275931,-0.025655584,2
-9.971489906,0.686441004,2.142174482,-0.986823738,-0.003054236,-0.392163932,2
-11.24686432,1.418644667,3.532404423,-0.346655816,0.235176191,-0.095292173,2
-9.380462646,-0.282652169,2.788236618,0.148283169,0.271827042,-0.22845687,2
-9.083752632,-0.42622152,1.548754454,-0.091168955,0.247393146,-0.392163932,2
-9.421140671,0.681655347,1.646860242,-0.202343151,0.578472376,-0.432479858,2
-10.06002426,1.770389676,1.273579836,-0.082617089,0.64077878,-0.80020988,2
-15.46062565,2.067099571,4.716851711,-0.318556845,0.523496091,-0.563201189,2
-15.05863094,-3.189931631,4.317250252,-0.215781793,-0.130110472,0.130721316,2
-19.29631996,-3.946063757,0.450448871,-0.797461092,-0.908329844,0.368951738,2
-13.52004623,-2.393121719,3.326621771,-0.598324895,-0.193638578,0.355513096,2
-8.19122982,-1.440778375,4.613960266,0.293664813,-0.524717808,0.041537613,2
-8.887541771,-1.122532964,3.975076675,1.136633992,0.010384403,-0.489899516,2
-7.901698589,-0.206081852,2.67338109,1.029124975,0.164317906,-0.846634328,2
-6.91106987,0.064307109,2.137388945,1.311336398,-0.46729815,-0.269994497,2
-10.20598698,-1.077069283,1.438684583,1.763363361,-0.620009959,0.814870238,2
-9.246464729,-2.522334099,0.029312078,1.630198598,-0.773943484,1.534448266,2
-5.267200947,-0.091226362,-0.879960537,0.823880255,-0.32924667,0.87106818,2
